task_id,hostname,cpu_model,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,perc_cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,aoi_num
9,-,AMD EPYC 7282 16-Core Processor,ee/2e5beb,592612,demToGraph,-,demToGraph (9),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,12361,10653,-,110.8,0.2,292245504,3133460480,292253696,3462139904,30876293,2677153,5358,146,59109376,2760704,1240,1959,/home/ubuntu/IWD_graph_analysis/work/ee/2e5bebd9e95bf1d01ca05f99436dda,-,-,9
19,-,AMD EPYC 7282 16-Core Processor,99/d1ecde,592491,demToGraph,-,demToGraph (19),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,13378,11083,-,102.8,0.2,296669184,3317157888,297463808,3462139904,30867239,2863813,5355,162,94146560,2945024,1695,1838,/home/ubuntu/IWD_graph_analysis/work/99/d1ecde441a309bc35a3cb14923e4ce,-,-,19
21,-,AMD EPYC 7282 16-Core Processor,1c/bc8aae,592584,demToGraph,-,demToGraph (21),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,15789,10965,-,110.0,0.2,293429248,3131363328,300621824,3462139904,30867213,2982065,5355,189,60391424,3063808,1508,2013,/home/ubuntu/IWD_graph_analysis/work/1c/bc8aae720cf4de31b21cbd29558903,-,-,21
27,-,AMD EPYC 7282 16-Core Processor,44/5adcf2,592509,demToGraph,-,demToGraph (27),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,15851,11275,-,100.8,0.2,299560960,3310333952,299569152,3462135808,30867238,2885093,5355,167,77201408,2965504,1408,2027,/home/ubuntu/IWD_graph_analysis/work/44/5adcf2c7f61f36d0c3c0baa22ccda6,-,-,27
17,-,AMD EPYC 7282 16-Core Processor,3c/16818e,592642,demToGraph,-,demToGraph (17),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,15967,11020,-,110.3,0.2,301608960,3297116160,306962432,3462139904,30867230,3212587,5355,242,20303872,3293184,430,2173,/home/ubuntu/IWD_graph_analysis/work/3c/16818e0450b82249080254ff036a51,-,-,17
24,-,AMD EPYC 7282 16-Core Processor,9d/5a9257,592735,demToGraph,-,demToGraph (24),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16069,11095,-,104.7,0.2,299241472,3142483968,304226304,3462139904,30867209,3159348,5355,229,14303232,3239936,657,2027,/home/ubuntu/IWD_graph_analysis/work/9d/5a9257ab443e882ba5459bf94512ea,-,-,24
3,-,AMD EPYC 7282 16-Core Processor,5b/76502b,592526,demToGraph,-,demToGraph (3),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16454,11973,-,102.6,0.2,301047808,3310657536,307314688,3462144000,30876096,3248104,5358,252,70426624,3334144,1549,2341,/home/ubuntu/IWD_graph_analysis/work/5b/76502b22f8a0675aa20da62ae46cc7,-,-,3
10,-,AMD EPYC 7282 16-Core Processor,b3/8b8121,592811,demToGraph,-,demToGraph (10),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16421,10620,-,105.1,0.2,303431680,3318493184,303439872,3462139904,30867203,3264780,5355,252,0,3346432,14,1776,/home/ubuntu/IWD_graph_analysis/work/b3/8b8121c6f1b6818a861ca9151b2947,-,-,10
20,-,AMD EPYC 7282 16-Core Processor,77/e51e3c,592550,demToGraph,-,demToGraph (20),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16639,11848,-,106.8,0.2,309506048,3126431744,309510144,3462144000,30867226,3343566,5355,271,76959744,3428352,1395,1952,/home/ubuntu/IWD_graph_analysis/work/77/e51e3cd2b2ba407ef3707b54a252e0,-,-,20
31,-,AMD EPYC 7282 16-Core Processor,f9/79b4ff,592974,demToGraph,-,demToGraph (31),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16522,10012,-,104.5,0.2,289292288,3297116160,289300480,3462139904,30875954,1604974,5358,96,0,1691648,18,1402,/home/ubuntu/IWD_graph_analysis/work/f9/79b4ff6207ca6f466a13b70ec18718,-,-,31
13,-,AMD EPYC 7282 16-Core Processor,4b/2a6778,593080,demToGraph,-,demToGraph (13),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16660,10048,-,100.8,0.2,297943040,3143995392,297947136,3462139904,30874481,2809975,5358,151,45056,2895872,12,2170,/home/ubuntu/IWD_graph_analysis/work/4b/2a677802d06526fc950a4a820fcd8e,-,-,13
11,-,AMD EPYC 7282 16-Core Processor,17/fa5e85,592836,demToGraph,-,demToGraph (11),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16858,10666,-,103.5,0.2,299241472,3127742464,299249664,3462135808,30867204,2947682,5355,180,0,3031040,11,2238,/home/ubuntu/IWD_graph_analysis/work/17/fa5e852832cfdc88528bf1db6502a7,-,-,11
4,-,AMD EPYC 7282 16-Core Processor,1d/284717,592855,demToGraph,-,demToGraph (4),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17036,11340,-,102.8,0.2,302141440,3297116160,318312448,3462139904,30867205,3570567,5355,323,24576,3653632,15,2016,/home/ubuntu/IWD_graph_analysis/work/1d/284717b9703a39b62f4772a9a848bc,-,-,4
29,-,AMD EPYC 7282 16-Core Processor,2d/742cb3,593261,demToGraph,-,demToGraph (29),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16957,9918,-,101.6,0.2,288976896,3297116160,288985088,3462139904,30876313,2570692,5358,149,0,2654208,7,1603,/home/ubuntu/IWD_graph_analysis/work/2d/742cb3a47e065c3e90e13c5adcee3a,-,-,29
6,-,AMD EPYC 7282 16-Core Processor,e8/d59832,593055,demToGraph,-,demToGraph (6),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17254,10638,-,95.0,0.2,293675008,3129139200,293683200,3462144000,30877211,2529610,5358,138,0,2609152,15,1562,/home/ubuntu/IWD_graph_analysis/work/e8/d5983226f5dcd2ae6f8784901e9098,-,-,6
7,-,AMD EPYC 7282 16-Core Processor,04/72fc48,593093,demToGraph,-,demToGraph (7),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17315,10981,-,104.3,0.2,301137920,3297120256,317505536,3462144000,30867203,3535413,5355,315,208896,3616768,13,1712,/home/ubuntu/IWD_graph_analysis/work/04/72fc486fdce94f0292c8d41e01aa20,-,-,7
16,-,AMD EPYC 7282 16-Core Processor,08/ccca7d,593022,demToGraph,-,demToGraph (16),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17540,11188,-,102.4,0.2,311517184,3132936192,317227008,3462144000,30867203,3531420,5355,316,1028096,3612672,14,2249,/home/ubuntu/IWD_graph_analysis/work/08/ccca7d96b0ca5806c7cef332f6a994,-,-,16
28,-,AMD EPYC 7282 16-Core Processor,39/645f41,593161,demToGraph,-,demToGraph (28),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17777,10880,-,98.0,0.2,300675072,3136995328,300683264,3462139904,30867201,3420481,5355,290,114688,3502080,12,1693,/home/ubuntu/IWD_graph_analysis/work/39/645f4133d81c935b4ae3b23141d56e,-,-,28
26,-,AMD EPYC 7282 16-Core Processor,55/f35a3f,593300,demToGraph,-,demToGraph (26),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17892,10746,-,96.2,0.2,302551040,3139715072,302559232,3462139904,30867216,3615000,5355,333,0,3694592,7,1648,/home/ubuntu/IWD_graph_analysis/work/55/f35a3ff1f05071445714783b52685a,-,-,26
1,-,AMD EPYC 7282 16-Core Processor,5e/6c1d8a,593239,demToGraph,-,demToGraph (1),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,18033,10878,-,97.2,0.2,310665216,3284520960,310673408,3428585472,30867200,3709229,5355,353,0,3792896,11,2093,/home/ubuntu/IWD_graph_analysis/work/5e/6c1d8ac26cccc7dbaa52e3ccfead1b,-,-,1
33,-,AMD EPYC 7282 16-Core Processor,7f/bbeb4b,613033,demToGraph,-,demToGraph (33),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16585,9492,-,142.8,0.2,293974016,3318493184,293982208,3462139904,30874480,2962688,5358,185,1896448,3047424,20,1651,/home/ubuntu/IWD_graph_analysis/work/7f/bbeb4baf518390796709371863a543,-,-,33
34,-,AMD EPYC 7282 16-Core Processor,41/923d5c,614432,demToGraph,-,demToGraph (34),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16785,9958,-,118.8,0.2,296259584,3319083008,299675648,3462144000,30867202,2991121,5355,190,0,3072000,14,1591,/home/ubuntu/IWD_graph_analysis/work/41/923d5cbabfdd69bb9350b8fdeeed31,-,-,34
35,-,AMD EPYC 7282 16-Core Processor,58/9ab43a,615775,demToGraph,-,demToGraph (35),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,15688,10119,-,116.0,0.2,299757568,3318157312,301076480,3462144000,30867202,3064630,5355,208,0,3145728,11,1601,/home/ubuntu/IWD_graph_analysis/work/58/9ab43a9c03a0cf7cffc83ae237fb9e,-,-,35
36,-,AMD EPYC 7282 16-Core Processor,3a/84ccdc,616041,demToGraph,-,demToGraph (36),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,15196,10815,-,105.7,0.2,304537600,3318489088,304537600,3462139904,30867206,3376234,5355,281,0,3461120,33,2397,/home/ubuntu/IWD_graph_analysis/work/3a/84ccdc31a9463444b128f6430014eb,-,-,36
42,-,AMD EPYC 7282 16-Core Processor,e7/0ade1a,616258,demToGraph,-,demToGraph (42),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,14963,9896,-,117.0,0.2,297713664,3307515904,297717760,3462139904,30876084,2794721,5358,148,0,2879488,13,1870,/home/ubuntu/IWD_graph_analysis/work/e7/0ade1a5d349164aff7da7ebb65af32,-,-,42
37,-,AMD EPYC 7282 16-Core Processor,55/3881a1,616076,demToGraph,-,demToGraph (37),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,15680,10719,-,107.5,0.2,309915648,3318341632,309923840,3462135808,30867204,3410646,5355,289,0,3493888,15,1648,/home/ubuntu/IWD_graph_analysis/work/55/3881a1acb91fa434017ceaf0b4b82a,-,-,37
40,-,AMD EPYC 7282 16-Core Processor,63/c4b3f6,616172,demToGraph,-,demToGraph (40),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,15760,10456,-,112.9,0.2,300154880,3303821312,300163072,3462139904,30867202,3045341,5355,202,0,3129344,14,1643,/home/ubuntu/IWD_graph_analysis/work/63/c4b3f6ebd4ca8456a44a9e756bcdf1,-,-,40
43,-,AMD EPYC 7282 16-Core Processor,9a/e22c31,616349,demToGraph,-,demToGraph (43),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,15827,10189,-,119.5,0.2,297553920,3297435648,298344448,3462144000,30877172,2701050,5358,146,0,2785280,15,1819,/home/ubuntu/IWD_graph_analysis/work/9a/e22c31043ace62fbc355f6774da021,-,-,43
45,-,AMD EPYC 7282 16-Core Processor,71/95ab9f,616435,demToGraph,-,demToGraph (45),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16012,10268,-,109.5,0.2,300240896,3304079360,300249088,3462144000,30867203,3076545,5355,212,0,3162112,13,1767,/home/ubuntu/IWD_graph_analysis/work/71/95ab9f7949a0db424327b374b6023e,-,-,45
46,-,AMD EPYC 7282 16-Core Processor,5e/df0c1d,616390,demToGraph,-,demToGraph (46),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17346,11094,-,115.2,0.2,318476288,3304079360,318488576,3462139904,30867204,3575341,5355,325,0,3657728,14,1768,/home/ubuntu/IWD_graph_analysis/work/5e/df0c1d0969b25b7b90f1a4f286bb0d,-,-,46
41,-,AMD EPYC 7282 16-Core Processor,b8/e81a74,616302,demToGraph,-,demToGraph (41),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17669,11252,-,109.3,0.2,316243968,3300282368,316252160,3462139904,30867203,3479482,5355,303,0,3563520,10,2349,/home/ubuntu/IWD_graph_analysis/work/b8/e81a7448d82ff35bbcdd2dc91cd827,-,-,41
44,-,AMD EPYC 7282 16-Core Processor,31/a2c7c6,616473,demToGraph,-,demToGraph (44),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17541,11026,-,107.2,0.2,301334528,3301281792,314376192,3462144000,30867204,3444178,5355,295,1216512,3526656,17,1849,/home/ubuntu/IWD_graph_analysis/work/31/a2c7c6bccb265fcb0d3fea4e8ca3f3,-,-,44
47,-,AMD EPYC 7282 16-Core Processor,7d/84e72a,616511,demToGraph,-,demToGraph (47),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17540,11114,-,109.2,0.2,309813248,3297116160,314277888,3462144000,30867204,3444798,5355,295,0,3526656,16,1743,/home/ubuntu/IWD_graph_analysis/work/7d/84e72a9c6bfff5a2ad9e5b6b74daf8,-,-,47
57,-,AMD EPYC 7282 16-Core Processor,a4/0bbed7,616888,demToGraph,-,demToGraph (57),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17068,9878,-,99.9,0.2,296419328,3298078720,296951808,3462144000,30874134,2747471,5358,149,2797568,2830336,14,1420,/home/ubuntu/IWD_graph_analysis/work/a4/0bbed70a143af4c97281cd5d72af4f,-,-,57
59,-,AMD EPYC 7282 16-Core Processor,56/7d3451,616965,demToGraph,-,demToGraph (59),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17043,10099,-,96.9,0.2,297680896,3141500928,297689088,3462139904,30874478,2818386,5358,153,0,2904064,9,2079,/home/ubuntu/IWD_graph_analysis/work/56/7d34510b28b9df07c8783159678437,-,-,59
52,-,AMD EPYC 7282 16-Core Processor,e4/ad7739,616764,demToGraph,-,demToGraph (52),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17707,10949,-,99.5,0.2,301789184,3298422784,301797376,3462144000,30867202,3357869,5355,275,0,3440640,9,1979,/home/ubuntu/IWD_graph_analysis/work/e4/ad77394b77201208b73d3952761b38,-,-,52
48,-,AMD EPYC 7282 16-Core Processor,f8/4b78c2,616646,demToGraph,-,demToGraph (48),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,18096,11122,-,102.5,0.2,316616704,3140681728,316624896,3462144000,30867204,3516946,5355,314,0,3604480,10,2053,/home/ubuntu/IWD_graph_analysis/work/f8/4b78c243fbb4dd2f5a282c1dec9ca2,-,-,48
55,-,AMD EPYC 7282 16-Core Processor,27/43b56b,616846,demToGraph,-,demToGraph (55),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17707,10637,-,100.9,0.2,301211648,3297116160,301219840,3462144000,30867203,3152468,5355,229,0,3235840,11,1611,/home/ubuntu/IWD_graph_analysis/work/27/43b56bfe8b9d48f861d990d0c68df6,-,-,55
54,-,AMD EPYC 7282 16-Core Processor,02/3765e8,616805,demToGraph,-,demToGraph (54),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17918,11030,-,98.9,0.2,302252032,3304083456,318058496,3462139904,30867201,3556044,5355,321,0,3657728,12,1814,/home/ubuntu/IWD_graph_analysis/work/02/3765e8181dc19f1b461c0dd8fb89b8,-,-,54
61,-,AMD EPYC 7282 16-Core Processor,ba/c4f87d,617097,demToGraph,-,demToGraph (61),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17631,10326,-,98.5,0.2,307126272,3297112064,307134464,3462144000,30867199,3330093,5355,268,0,3416064,9,1616,/home/ubuntu/IWD_graph_analysis/work/ba/c4f87d7993cf483a31bd99825c6c81,-,-,61
67,-,AMD EPYC 7282 16-Core Processor,f5/dfd2d6,635992,demToGraph,-,demToGraph (67),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,13014,8396,-,149.3,0.2,301015040,2957492224,301023232,3462139904,30867202,2913314,5355,172,8192,2998272,21,1315,/home/ubuntu/IWD_graph_analysis/work/f5/dfd2d6b001c5920c71e919a41adc31,-,-,67
71,-,AMD EPYC 7282 16-Core Processor,12/4ddc12,637581,demToGraph,-,demToGraph (71),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16147,9957,-,124.1,0.2,300998656,3310067712,301006848,3462139904,30867203,2904159,5355,169,0,2990080,13,1901,/home/ubuntu/IWD_graph_analysis/work/12/4ddc128e968a01876835ff46c4d100,-,-,71
69,-,AMD EPYC 7282 16-Core Processor,47/90c4ab,637617,demToGraph,-,demToGraph (69),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16623,10256,-,119.0,0.2,307609600,2965069824,307617792,3462139904,30867200,3252284,5355,251,0,3334144,11,1545,/home/ubuntu/IWD_graph_analysis/work/47/90c4ab14a6dd2035de39a0c1908fad,-,-,69
74,-,AMD EPYC 7282 16-Core Processor,12/11aec7,639857,demToGraph,-,demToGraph (74),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16464,9947,-,112.2,0.2,300113920,3318161408,300118016,3462144000,30867202,2874929,5355,165,0,2961408,12,1566,/home/ubuntu/IWD_graph_analysis/work/12/11aec7cdb7e08602bc11130f252afe,-,-,74
76,-,AMD EPYC 7282 16-Core Processor,8a/a20aa5,639267,demToGraph,-,demToGraph (76),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17397,10383,-,118.4,0.2,301019136,3304079360,301019136,3462139904,30867203,2998379,5355,191,4096,3080192,11,1993,/home/ubuntu/IWD_graph_analysis/work/8a/a20aa55e77557288c5631ab0a17b7b,-,-,76
75,-,AMD EPYC 7282 16-Core Processor,16/bcca84,640332,demToGraph,-,demToGraph (75),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16042,10208,-,117.2,0.2,300888064,3318444032,300896256,3462139904,30867203,2993961,5355,192,0,3076096,13,1620,/home/ubuntu/IWD_graph_analysis/work/16/bcca842fac91b9c34bebc41f008ad3,-,-,75
68,-,AMD EPYC 7282 16-Core Processor,90/2515bd,638072,demToGraph,-,demToGraph (68),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,18745,11220,-,112.5,0.2,321880064,3317157888,321888256,3462139904,30867202,3691096,5355,351,0,3776512,15,1667,/home/ubuntu/IWD_graph_analysis/work/90/2515bddbe681098de88a170c3143ed,-,-,68
78,-,AMD EPYC 7282 16-Core Processor,56/b7b33e,640454,demToGraph,-,demToGraph (78),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16938,10421,-,109.0,0.2,300511232,3304079360,300519424,3462139904,30867203,3141727,5355,225,0,3223552,13,1613,/home/ubuntu/IWD_graph_analysis/work/56/b7b33e34d60d257ec0fc76d8384fda,-,-,78
83,-,AMD EPYC 7282 16-Core Processor,d9/c4846d,640855,demToGraph,-,demToGraph (83),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16716,10188,-,103.7,0.2,294133760,3141079040,294141952,3462144000,30877689,2867656,5358,166,0,2949120,9,2793,/home/ubuntu/IWD_graph_analysis/work/d9/c4846de7da71c94758bb25040077e6,-,-,83
85,-,AMD EPYC 7282 16-Core Processor,40/c2c99e,640896,demToGraph,-,demToGraph (85),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16751,10083,-,98.8,0.2,300904448,3143315456,300912640,3462139904,30867199,2973563,5355,186,131072,3059712,16,1527,/home/ubuntu/IWD_graph_analysis/work/40/c2c99e717b4e052baea2d4a631f396,-,-,85
113,-,AMD EPYC 7282 16-Core Processor,27/e5c90c,640975,demToGraph,-,demToGraph (113),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16653,9870,-,100.7,0.2,295956480,3297116160,295964672,3462139904,30878083,1544858,5358,95,131072,1626112,10,1915,/home/ubuntu/IWD_graph_analysis/work/27/e5c90cb4c96a45b7a0c38f32bee9e5,-,-,113
92,-,AMD EPYC 7282 16-Core Processor,f8/de9883,641238,demToGraph,-,demToGraph (92),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17320,10395,-,98.5,0.2,314421248,3317157888,314429440,3462144000,30874479,3514018,5358,311,0,3600384,12,1567,/home/ubuntu/IWD_graph_analysis/work/f8/de988305ed4dc6b96194647135563d,-,-,92
93,-,AMD EPYC 7282 16-Core Processor,50/c08071,641279,demToGraph,-,demToGraph (93),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17600,10742,-,101.0,0.2,324882432,3141660672,324890624,3462139904,30867200,3752522,5355,365,0,3833856,9,2011,/home/ubuntu/IWD_graph_analysis/work/50/c08071011a840af966a551d3428664,-,-,93
100,-,AMD EPYC 7282 16-Core Processor,16/f13efc,659834,demToGraph,-,demToGraph (100),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,10415,7296,-,135.0,0.2,293339136,3317452800,293347328,3462144000,30867217,2885935,5355,166,1761280,2969600,21,729,/home/ubuntu/IWD_graph_analysis/work/16/f13efcf9cce0d47d2fc950c578a53b,-,-,100
106,-,AMD EPYC 7282 16-Core Processor,25/2758f3,664058,demToGraph,-,demToGraph (106),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,14849,9672,-,111.5,0.2,289730560,3318489088,289738752,3462144000,30875508,2004572,5358,110,0,2088960,11,1663,/home/ubuntu/IWD_graph_analysis/work/25/2758f34ccf12004c839216b3fedc1c,-,-,106
104,-,AMD EPYC 7282 16-Core Processor,a8/3fe539,662578,demToGraph,-,demToGraph (104),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17657,10606,-,111.5,0.2,302735360,3318419456,311140352,3462144000,30867204,3341468,5355,273,0,3424256,14,1739,/home/ubuntu/IWD_graph_analysis/work/a8/3fe53927e798cd5ba5a68e842bf16e,-,-,104
110,-,AMD EPYC 7282 16-Core Processor,e7/21d55c,664862,demToGraph,-,demToGraph (110),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17695,10756,-,108.0,0.2,301789184,3304079360,308228096,3462139904,30867203,3272939,5355,255,0,3366912,14,2283,/home/ubuntu/IWD_graph_analysis/work/e7/21d55cc495618dc322a1c2d0f95fd0,-,-,110
152,-,AMD EPYC 7282 16-Core Processor,19/a398d3,665723,demToGraph,-,demToGraph (152),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16949,10076,-,100.4,0.2,298053632,3138568192,298061824,3462144000,30876629,2778863,5358,154,634880,2859008,14,1989,/home/ubuntu/IWD_graph_analysis/work/19/a398d3775475ce55def22ac63b375e,-,-,152
151,-,AMD EPYC 7282 16-Core Processor,8b/2d3d85,665768,demToGraph,-,demToGraph (151),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,16944,10167,-,99.5,0.2,300957696,3263561728,300965888,3428585472,30867201,3025347,5355,199,512000,3108864,19,1767,/home/ubuntu/IWD_graph_analysis/work/8b/2d3d8528cd5303a546ebf6c124ecaf,-,-,151
142,-,AMD EPYC 7282 16-Core Processor,06/034302,674198,demToGraph,-,demToGraph (142),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,13134,9169,-,100.0,0.2,293158912,3143995392,293163008,3462139904,30874497,2870610,5358,164,2482176,2953216,21,1608,/home/ubuntu/IWD_graph_analysis/work/06/03430255c72694303da28c992ee654,-,-,142
143,-,AMD EPYC 7282 16-Core Processor,cf/922d04,684035,demToGraph,-,demToGraph (143),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,9260,7320,-,124.5,0.2,301326336,3317813248,301330432,3462144000,30867202,3183858,5355,235,925696,3268608,24,740,/home/ubuntu/IWD_graph_analysis/work/cf/922d048bbb5e8d651ad4c86b28c2a8,-,-,143
146,-,AMD EPYC 7282 16-Core Processor,6c/1915dd,684473,demToGraph,-,demToGraph (146),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,12017,8170,-,146.7,0.2,314380288,2971160576,314388480,3462144000,30867201,3440613,5355,295,1216512,3522560,17,1173,/home/ubuntu/IWD_graph_analysis/work/6c/1915dda3aa6be692f9c1dadb7ecb47,-,-,146
128,-,AMD EPYC 7282 16-Core Processor,1e/28545d,686613,demToGraph,-,demToGraph (128),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716890000000.0,1716890000000.0,1716890000000.0,17508,10275,-,123.3,0.2,300126208,3304161280,300134400,3462139904,30867202,3044601,5355,202,0,3133440,19,1756,/home/ubuntu/IWD_graph_analysis/work/1e/28545d8945d96b9f5ad6331876e4ba,-,-,128
